,broker,count,bamount,bcount,samount,scount,top3
1611,广发证券股份有限公司福建分公司,1,1169.32,1,0.0,0,纳川股份
1612,中信证券(山东)有限责任公司青岛南京路证券营业部,3,1919.21,2,730.91,1,"恒力股份,天泽信息"
1613,中国中投证券有限责任公司扬州邗江北路证券营业部,4,499.16,1,6824.47,3,"汇源通信,纳川股份,天目湖,"
1614,国联证券股份有限公司杭州中山北路证券营业部,8,7735.69,6,4966.18,2,"天泽信息,特力A,丝路视觉,"
1615,财达证券股份有限公司石家庄建设南大街证券营业部,2,606.64,1,815.3,1,赢时胜
1616,华福证券有限责任公司永安新府路证券营业部,4,1983.98,3,1378.25,1,"华通热力,赢时胜,茂硕电源"
1617,海通证券股份有限公司上虞市民大道证券营业部,2,1955.68,1,2816.19,1,金科文化
1618,中国银河证券股份有限公司青田涌金街证券营业部,3,332.33,1,1417.68,2,"高伟达,元成股份"
1619,中国银河证券股份有限公司北京建国路证券营业部,3,758.02,2,269.53,1,"建科院,高伟达,中大力德"
1620,中国民族证券有限责任公司沈阳热闹路证券营业部,1,199.09,1,0.0,0,高伟达
1621,财通证券股份有限公司绍兴上虞江扬路证券营业部,1,0.0,0,628.54,1,金科文化
1622,方正证券股份有限公司长沙芙蓉中路证券营业部,1,0.0,0,538.16,1,赢时胜
1623,东吴证券股份有限公司杭州文晖路证券营业部,1,0.0,0,474.23,1,金科文化
1624,财达证券股份有限公司唐山学院路证券营业部,1,0.0,0,275.53,1,高伟达
1625,国元证券股份有限公司马鞍山华飞路证券营业部,1,0.0,0,261.38,1,高伟达
1626,国海证券股份有限公司上海国定东路证券营业部,2,0.0,0,1725.16,2,"美尚生态,西藏城投"
1627,国泰君安证券股份有限公司广州东风中路证券营业部,4,5576.63,2,3043.54,2,"鲁西化工,凯普生物,华北高速"
1628,宏信证券有限责任公司峨眉山绥山路证券营业部,1,198.41,1,0.0,0,凯普生物
1629,中泰证券股份有限公司北京百万庄大街证券营业部,1,193.85,1,0.0,0,凯普生物
1630,上海证券有限责任公司乐都路证券营业部,1,185.6,1,0.0,0,凯普生物
1631,中信证券股份有限公司杭州狮山路证券营业部,2,271.22,1,0.5,1,"万通智控,国芳集团"
1632,大同证券有限责任公司晋城凤台西街证券营业部,1,239.33,1,0.0,0,万通智控
1633,长江证券股份有限公司海南分公司,2,1027.02,1,1011.5,1,建科院
1634,海通证券股份有限公司嵊州西前街证券营业部,8,6383.98,7,685.46,1,"海联讯,新雷能,中通客车,"
1635,华福证券有限责任公司龙岩中山路证券营业部,2,0.0,0,1072.4,2,"威星智能,万通智控"
1636,方正证券股份有限公司长沙桐梓坡路证券营业部,1,0.0,0,321.17,1,万通智控
1637,招商证券股份有限公司西安曲江新区证券营业部,4,2709.26,2,1980.45,2,"冠农股份,中通国脉,建科院"
1638,国融证券股份有限公司大连鲁迅路证券营业部,1,0.0,0,270.16,1,万通智控
1639,申万宏源证券有限公司镇江解放路证券营业部,5,1926.37,4,340.53,1,"国盛金控,川恒股份,广和通,"
1640,德邦证券股份有限公司抚顺东四路证券营业部,1,952.24,1,0.0,0,艾德生物
1641,华西证券股份有限公司峨眉山名山路证券营业部,1,899.19,1,0.0,0,艾德生物
1642,华泰证券股份有限公司南京广州路证券营业部,2,806.79,1,0.95,1,"艾德生物,森霸股份"
1643,海通证券股份有限公司淮南洞山中路证券营业部,3,32.39,2,642.21,1,"艾德生物,台华新材"
1644,长城证券股份有限公司厦门厦禾路证券营业部,1,500.27,1,0.0,0,爱乐达
1645,财富证券有限责任公司湘潭韶山中路证券营业部,2,0.0,0,828.04,2,"长川科技,电工合金"
1646,国元证券股份有限公司马鞍山雨山西路证券营业部,1,0.0,0,1.47,1,电工合金
1647,广发证券股份有限公司乌鲁木齐北京南路证券营业部,1,0.0,0,1.08,1,电工合金
1648,方正证券股份有限公司开封晋安路证券营业部,4,1003.84,3,603.27,1,"天宇股份,光威复材,英派斯"
1649,新时代证券股份有限公司信阳北京大街证券营业部,1,0.0,0,3.7,1,万马科技
1650,广发证券股份有限公司保定恒祥南大街证券营业部,2,0.0,0,1159.11,2,"万马股份,万马科技"
1651,长江证券股份有限公司武汉友谊路证券营业部,2,0.0,0,240.63,2,"华舟应急,光威复材"
1652,国信证券股份有限公司南京洪武路证券营业部,3,462.79,2,1100.39,1,"晶瑞股份,智慧农业,岱勒新材"
1653,东方证券股份有限公司上海浦东新区浦东南路证券营业部,3,4982.89,2,690.03,1,"金科股份,岱勒新材,路畅科技"
1654,国泰君安证券股份有限公司合肥长江西路证券营业部,1,0.0,0,1.01,1,岱勒新材
1655,湘财证券股份有限公司益阳桃花仑西路证券营业部,1,0.0,0,1.01,1,岱勒新材
1656,招商证券股份有限公司佛山顺德东乐路证券营业部,1,0.0,0,0.91,1,岱勒新材
1657,中泰证券股份有限公司济南经七路证券营业部,1,0.0,0,7.18,1,光威复材
1658,东北证券股份有限公司韶关北江北路证券营业部,1,0.0,0,0.73,1,岱勒新材
1659,国海证券股份有限公司北海北海大道证券营业部,1,0.0,0,0.55,1,岱勒新材
1660,国泰君安证券股份有限公司淮南朝阳东路证券营业部,4,299.65,3,372.79,1,"岱勒新材,森霸股份,大博医疗"
1661,太平洋证券股份有限公司宁波中山东路证券营业部,1,0.95,1,0.0,0,森霸股份
1662,广发证券股份有限公司广州江湾证券营业部,1,0.0,0,0.95,1,森霸股份
1663,国泰君安证券股份有限公司深圳人民南路证券营业部,4,1376.33,3,0.95,1,"科恒股份,中环环保,东方市场,"
1664,宏信证券有限责任公司成都天府大道北段营业部,6,8118.38,5,2922.03,1,"中通客车,红相电力,华舟应急,"
1665,浙商证券股份有限公司永康九铃东路证券营业部,1,0.0,0,1232.45,1,众泰汽车
1666,上海华信证券有限责任公司太原长治路证券营业部,2,0.0,0,921.85,2,"九安医疗,中通客车"
1667,恒泰证券股份有限公司深圳香林路证券营业部,3,27.55,1,2920.16,2,"*ST华菱,蓝黛传动,台华新材"
1668,广发证券股份有限公司北京广安门内大街证券营业部,3,9989.17,1,2182.27,2,"融钰集团,章源钨业,中科信息"
1669,浙商证券股份有限公司福建分公司,1,0.0,0,844.8,1,众泰汽车
1670,中泰证券股份有限公司烟台长江路证券营业部,1,0.0,0,452.15,1,中通客车
1671,招商证券股份有限公司杭州文三路证券营业部,4,1286.77,2,1572.44,2,"安凯客车,智能自控,章源钨业,"
1672,中信证券（山东）有限责任公司聊城东昌东路证券营业部,2,0.0,0,1029.82,2,"新劲刚,中通客车"
1673,金元证券股份有限公司武汉洪山路证券营业部,1,652.8,1,0.0,0,东方新星
1674,上海证券有限责任公司高安路证券营业部,2,354.35,2,0.0,0,"黄山胶囊,五矿资本"
1675,联讯证券股份有限公司惠州云山西路证券营业部,2,919.77,2,0.0,0,"微光股份,东方新星"
1676,中信证券(山东)有限责任公司青岛辽宁路证券营业部,2,545.37,2,0.0,0,"四通股份,东方新星"
1677,东方证券股份有限公司南宁民主路证券营业部,1,240.7,1,0.0,0,东方新星
1678,华福证券有限责任公司泉州田安路证券营业部,1,589.36,1,0.0,0,丰元股份
1679,华泰证券股份有限公司南京草场门大街证券营业部,2,0.0,0,730.18,2,"华舟应急,东方新星"
1680,招商证券股份有限公司漳州胜利西路证券营业部,1,0.0,0,1018.2,1,丰元股份
1681,光大证券股份有限公司北京东中街证券营业部,2,474.96,1,15521.1,1,"恒信东方,第一创业"
1682,安信证券股份有限公司清远金碧路证券营业部,2,0.0,0,218.15,2,"东方新星,哈三联"
1683,第一创业证券股份有限公司北京新街口北大街证券营业部,2,0.0,0,14483.92,2,"第一创业,岱勒新材"
1684,中山证券有限责任公司上海零陵路证券营业部,1,0.0,0,621.3,1,丰元股份
1685,长城证券股份有限公司晋中安宁街证券营业部,4,1247.9,1,1542.82,3,"田中精机,爱司凯,丰元股份,"
1686,国联证券股份有限公司无锡万顺路证券营业部,1,0.0,0,5324.6,1,第一创业
1687,安信证券股份有限公司阳江安宁路证券营业部,2,0.0,0,4675.82,2,"第一创业,赛隆药业"
1688,光大证券股份有限公司苏州苏惠路证券营业部,3,1561.18,2,1080.47,1,"中大力德,昭衍新药"
1689,国融证券股份有限公司厦门松岳路证券营业部,9,7134.52,6,7075.23,3,"光威复材,乐心医疗,九安医疗,"
1690,安信证券股份有限公司杭州富春路证券营业部,2,62.16,1,456.06,1,"英派斯,川恒股份"
1691,方正证券股份有限公司马鞍山佳山路证券营业部,2,506.11,1,435.44,1,意华股份
1692,爱建证券有限责任公司青岛燕儿岛路证券营业部,4,475.07,3,391.28,1,"意华股份,掌阅科技"
1693,东海证券股份有限公司杭州江南大道证券营业部,4,853.66,2,1442.27,2,"意华股份,富满电子,云意电气"
1694,广发证券股份有限公司晋江长兴路证券营业部,3,0.0,0,3935.48,3,"新易盛,启迪设计"
1695,华泰证券股份有限公司成都晋阳路证券营业部,3,650.87,1,2377.92,2,"三超新材,赢合科技,杭州园林"
1696,招商证券股份有限公司宁波江澄北路证券营业部,3,1199.93,2,694.08,1,"中大力德,三超新材"
1697,光大证券股份有限公司宁波孝闻街证券营业部,1,318.53,1,0.0,0,三超新材
1698,长江证券股份有限公司新乡金穗大道证券营业部,3,692.94,2,449.69,1,"纵横通信,三超新材"
1699,兴业证券股份有限公司广东分公司,1,0.0,0,2956.17,1,富瀚微
1700,广州证券股份有限公司广州中山八路证券营业部,2,0.0,0,603.6,2,"三超新材,铭普光磁"
1701,中泰证券股份有限公司淄博人民西路证券营业部,1,0.0,0,594.33,1,科大国创
1702,国联证券股份有限公司无锡华夏南路证券营业部,2,480.04,1,4215.15,1,"建科院,无锡银行"
1703,国信证券股份有限公司北京亚运村证券营业部,1,203.67,1,0.0,0,朗新科技
1704,广发证券股份有限公司广州天河路证券营业部,3,2186.92,1,805.09,2,"华大基因,中环环保,辉煌科技"
1705,招商证券股份有限公司深圳龙岗龙岗大道证券营业部,1,1364.97,1,0.0,0,华大基因
1706,浙商证券股份有限公司江苏分公司,7,3279.45,5,1184.87,2,"意华股份,盛弘股份,创源文化,"
1707,国元证券股份有限公司黄山新街证券营业部,1,488.01,1,0.0,0,兆丰股份
1708,浙商证券股份有限公司台州环城东路证券营业部,1,414.03,1,0.0,0,兆丰股份
1709,海通证券股份有限公司上海南翔镇证券营业部,1,49.05,1,0.0,0,广东骏亚
1710,联储证券有限责任公司沈阳文艺路营业部,2,0.0,0,2.86,2,"恒银金融,广东骏亚"
1711,中信建投证券股份有限公司南昌北京东路证券营业部,3,12628.83,2,425.72,1,"恒力股份,纵横通信"
1712,东吴证券股份有限公司吴江中山北路证券营业部,1,2099.06,1,0.0,0,恒力股份
1713,广发证券股份有限公司鹤山新城路证券营业部,1,1656.96,1,0.0,0,铁龙物流
1714,东吴证券股份有限公司吴江盛泽镇西环路证券营业部,2,1045.95,1,240.15,1,"恒力股份,科信技术"
1715,中国银河证券股份有限公司长春人民大街证券营业部,1,1100.42,1,0.0,0,铁龙物流
1716,中信证券股份有限公司客户资产管理部,1,0.0,0,9281.79,1,恒力股份
1717,上海证券有限责任公司乐清虹桥飞虹南路证券营业部,2,0.0,0,6349.8,2,冠农股份
1718,联讯证券股份有限公司苏州旺墩路证券营业部,1,0.0,0,1181.44,1,恒力股份
1719,九州证券股份有限公司重庆分公司,1,0.0,0,2033.35,1,铁龙物流
1720,浙商证券股份有限公司临海崇和路证券营业部,2,0.0,0,1253.78,2,"安纳达,恒力股份"
1721,东方证券股份有限公司上海长宁区遵义路证券营业部,1,0.0,0,1854.42,1,铁龙物流
1722,方正证券股份有限公司杭州庆春东路证券营业部,1,0.0,0,1696.05,1,冠农股份
1723,申万宏源证券有限公司长沙蔡锷中路证券营业部,7,3618.04,5,2364.32,2,"创业黑马,昭衍新药,梅轮电梯,"
1724,东莞证券股份有限公司东莞常平分公司,1,475.44,1,0.0,0,昭衍新药
1725,爱建证券有限责任公司宁波碶闸街证券营业部,3,2472.55,3,0.0,0,"光威复材,拉夏贝尔,原尚股份"
1726,海通证券股份有限公司上海周家嘴路营业部,1,0.0,0,1.46,1,原尚股份
1727,长江证券股份有限公司荆门白庙路证券营业部,1,0.0,0,1.46,1,原尚股份
1728,方正证券股份有限公司兰州金昌南路证券营业部,1,0.0,0,1.46,1,原尚股份
1729,海通证券股份有限公司沈阳大西路证券营业部,4,905.88,2,1367.72,2,"天安新材,拉夏贝尔,洁美科技"
1730,方正证券股份有限公司宁波文昌街证券营业部,3,566.54,2,541.54,1,"天安新材,建研院"
1731,东方证券股份有限公司,1,1373.23,1,0.0,0,中国国贸
1732,申万宏源证券有限公司,2,658.05,2,0.0,0,"中恒集团,中国国贸"
1733,浙商证券股份有限公司,1,59.26,1,0.0,0,中国国贸
1734,中原证券股份有限公司,1,22.77,1,0.0,0,中国国贸
1735,中国银河证券股份有限公司上海中原路证券营业部,4,0.0,0,57.85,4,"新华都,岱勒新材,畅联股份,"
1736,华龙证券股份有限公司天水广场证券营业部,1,0.0,0,8.79,1,建研院
1737,安信证券股份有限公司,1,152.66,1,0.0,0,大名城
1738,中国中投证券有限责任公司武汉兴业路证券营业部,1,0.0,0,2699.69,1,金科股份
1739,广州证券股份有限公司广州珠江东路证券营业部,3,0.0,0,8322.72,3,广宇发展
1740,中信建投证券股份有限公司厦门凤山路证券营业部,2,0.0,0,3880.9,2,广宇发展
1741,中泰证券股份有限公司北京朝外大街证券营业部,1,0.0,0,1862.5,1,金科股份
1742,广州证券股份有限公司上海杨高南路证券营业部,2,0.0,0,3860.69,2,广宇发展
1743,中信建投证券股份有限公司深圳深南中路证券营业部,3,0.0,0,3802.25,3,"鲁西化工,金科股份,百利科技"
1744,广发证券股份有限公司深圳天安创新科技广场证券营业部,2,2042.8,1,1743.86,1,"海德股份,中科信息"
1745,浙商证券股份有限公司杭州杭大路证券营业部,3,6272.6,2,3406.47,1,"广宇发展,盐湖股份,众源新材"
1746,安信证券股份有限公司北京小武基北路证券营业部,1,1209.52,1,0.0,0,海德股份
1747,招商证券股份有限公司北京东三环北路证券营业部,1,0.0,0,556.64,1,海德股份
1748,华宝证券有限责任公司杭州玉古路证券营业部,1,0.0,0,296.18,1,中房地产
1749,中银国际证券有限责任公司北京北四环西路证券营业部,1,0.0,0,287.46,1,中房地产
1750,万联证券股份有限公司广州寺右新马路证券营业部,1,0.0,0,262.56,1,中房地产
1751,中泰证券股份有限公司聊城柳园南路证券营业部,2,0.0,0,6567.04,2,"中通客车,鲁西化工"
1752,中国银河证券股份有限公司金华证券营业部,2,0.0,0,1065.51,2,"广宇集团,中通国脉"
1753,东方证券股份有限公司深圳深南大道证券营业部,1,483.12,1,0.0,0,美芝股份
1754,东兴证券股份有限公司福州江厝路证券营业部,1,0.0,0,0.75,1,华通热力
1755,招商证券股份有限公司扬州汶河北路证券营业部,1,0.0,0,854.08,1,辉煌科技
1756,光大证券股份有限公司绍兴胜利东路北辰广场证券营业部,1,0.0,0,1996.07,1,美芝股份
1757,华安证券股份有限公司合肥合作化南路证券营业部,1,0.0,0,0.75,1,华通热力
1758,申万宏源证券有限公司苏州吴中西路证券营业部,1,0.0,0,130.41,1,辉煌科技
1759,安信证券股份有限公司威海新威路证券营业部,1,0.0,0,967.0,1,美芝股份
1760,江海证券有限公司大庆龙凤大街证券营业部,1,0.0,0,0.75,1,华通热力
