code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,name-2015-1,eps-2015-1,eps_yoy-2015-1,bvps-2015-1,roe-2015-1,epcf-2015-1,net_profits-2015-1,profits_yoy-2015-1,distrib-2015-1,report_date-2015-1,name-2015-2,eps-2015-2,eps_yoy-2015-2,bvps-2015-2,roe-2015-2,epcf-2015-2,net_profits-2015-2,profits_yoy-2015-2,distrib-2015-2,report_date-2015-2,name-2015-3,eps-2015-3,eps_yoy-2015-3,bvps-2015-3,roe-2015-3,epcf-2015-3,net_profits-2015-3,profits_yoy-2015-3,distrib-2015-3,report_date-2015-3,name-2015-4,eps-2015-4,eps_yoy-2015-4,bvps-2015-4,roe-2015-4,epcf-2015-4,net_profits-2015-4,profits_yoy-2015-4,distrib-2015-4,report_date-2015-4,name-2016-1,eps-2016-1,eps_yoy-2016-1,bvps-2016-1,roe-2016-1,epcf-2016-1,net_profits-2016-1,profits_yoy-2016-1,distrib-2016-1,report_date-2016-1,name-2016-2,eps-2016-2,eps_yoy-2016-2,bvps-2016-2,roe-2016-2,epcf-2016-2,net_profits-2016-2,profits_yoy-2016-2,distrib-2016-2,report_date-2016-2,name-2016-3,eps-2016-3,eps_yoy-2016-3,bvps-2016-3,roe-2016-3,epcf-2016-3,net_profits-2016-3,profits_yoy-2016-3,distrib-2016-3,report_date-2016-3,name-2016-4,eps-2016-4,eps_yoy-2016-4,bvps-2016-4,roe-2016-4,epcf-2016-4,net_profits-2016-4,profits_yoy-2016-4,distrib-2016-4,report_date-2016-4
600939,重庆建工,建筑施工,重庆,65.49,1.82,18.15,6105199.0,4784927.0,113704.32,78610.03,0.43,0.121,2.57,4.11,20170221,140738.48,0.78,0.0,0.0,6.0,0.7,151698,重庆建工,,,,,,1819.79,-6.48,,04-28,重庆建工,0.3,650.0,,,,49213.71,601.05,,08-28,重庆建工,,,,,,52832.44,1610.29,,10-29,重庆建工,0.48,1100.0,,19.13,0.82,78074.95,1234.39,,06-08,重庆建工,,,,,,4020.98,120.96,,06-08,重庆建工,0.12,-60.0,,4.48,-0.46,19137.22,-61.11,,08-31,重庆建工,0.13,,,5.11,,22005.76,-58.35,,10-31,,,,,,,,,,
000973,佛塑科技,塑料,广东,124.27,9.67,9.67,501015.31,196878.31,116863.8,31456.86,0.33,0.055,2.14,4.22,20000525,61137.43,0.63,-7.71,45.19,22.75,2.88,116291,佛塑科技,0.01,0.0,,0.4,,802.85,6.85,,04-30,,,,,,,,,,,,,,,,,,,,,佛塑科技,0.09,12.5,,4.1,,8270.18,3.19,10派0.5,03-15,佛塑科技,0.02,112.5,,0.79,,1637.87,104.01,,04-23,佛塑科技,0.03,13.33,,1.61,,3330.11,26.46,,07-30,佛塑科技,0.06,44.74,,2.57,,5283.85,45.19,,10-31,,,,,,,,,,
603628,清源股份,电气设备,福建,132.96,0.68,2.74,117525.67,97856.28,13912.67,11301.3,0.41,0.17800000000000002,2.6,12.12,20170112,20116.61,0.73,0.0,0.0,27.51,9.38,68468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,清源股份,0.32,45.45,2.36,14.57,0.01,6632.85,49.2,,12-21,,,,,,,,,,,,,,,,,,,,,清源股份,0.24,,2.6,9.56,-0.38,4874.32,,,12-21,,,,,,,,,,
002829,星网宇达,通信设备,北京,117.19,0.19,0.76,53222.3,27317.48,20584.47,5615.1,0.74,0.5529999999999999,6.46,13.37,20161213,23439.2,3.08,55.03,43.91,49.03,23.18,34909,,,,,,,,,,,,,,,,,,,,,星网宇达,0.51,,,10.41,,2918.93,,,11-30,星网宇达,1.17,-17.02,5.74,22.4,0.06,6672.11,-16.83,,11-30,,,,,,,,,,,星网宇达,0.31,,5.98,5.37,0.43,1793.98,,,11-30,星网宇达,0.74,45.1,,12.17,,4200.56,43.91,,11-30,,,,,,,,,,
300424,航新科技,航空,广东,168.84,0.69,1.33,103759.78,60913.05,27274.61,30312.88,2.28,0.27699999999999997,6.4,9.76,20150422,38192.94,2.87,-3.19,-25.85,43.28,13.85,14595,航新科技,0.13,30.0,4.64,2.94,-0.36,1341.4,29.27,,04-21,航新科技,0.22,-21.82,6.12,4.61,-0.58,2912.36,5.88,10派3,08-19,航新科技,0.37,-29.4,5.98,8.0,-0.52,4980.06,-5.45,,10-20,航新科技,0.59,-27.16,,10.32,,7220.34,-10.74,10派0.25,04-07,航新科技,0.01,-92.31,,0.12,,96.53,-92.8,,04-26,航新科技,0.15,-31.2,6.27,2.44,-0.49,2003.93,-31.19,,08-18,,,,,,,,,,,,,,,,,,,,
600793,宜宾纸业,造纸,四川,0.0,1.05,1.05,362327.94,57171.8,213963.02,10537.1,1.0,-0.44299999999999995,0.03,1265.51,19970220,-21090.32,-2.0,416841.22,-279.84,4.24,-22.67,4759,,,,,,,,,,,,,,,,,,,,,宜宾纸业,-0.12,74.55,,-35.03,,-1227.52,74.53,,10-29,宜宾纸业,0.08,6.31,,19.46,,887.66,6.32,,02-27,宜宾纸业,-0.12,349.22,,-27.77,,-1220.79,348.6,,04-29,宜宾纸业,-0.21,95.68,,-56.15,,-2194.6,95.67,,08-31,宜宾纸业,-0.44,279.76,,-44.28,,-4662.59,279.84,,10-24,,,,,,,,,,
300461,田中精机,专用机械,浙江,1058.0,0.24,0.67,33664.98,26192.14,2578.35,15238.37,2.29,0.051,4.36,16.62,20150519,5819.2,0.87,-14.17,-81.61,43.56,4.56,9348,田中精机,0.1,400.0,4.0,2.5,0.12,492.72,297.3,,04-28,,,,,,,,,,,田中精机,0.32,-17.95,4.4,7.6,0.18,1865.45,-5.2,,10-27,田中精机,0.37,-27.45,,8.53,,2201.24,-14.42,10派1.5,04-27,田中精机,0.08,-20.0,,1.45,,539.49,9.49,,04-27,田中精机,0.05,-78.26,4.37,1.21,0.04,360.89,-70.63,,08-26,田中精机,0.05,-84.38,,1.17,,343.0,-81.61,,10-29,,,,,,,,,,
002164,宁波东力,电气设备,浙江,759.54,4.14,4.46,185130.67,78142.3,68222.0,43837.55,0.98,0.011000000000000001,2.43,4.73,20070823,15870.3,0.36,9.55,306.29,24.72,1.38,41721,宁波东力,-0.0,-89.19,,-0.16,,-179.76,-89.18,,04-29,,,,,,,,,,,宁波东力,-0.01,-50.0,,-0.23,,-245.3,-74.53,,10-29,宁波东力,0.03,-40.0,,1.02,,1115.26,-53.24,,04-05,宁波东力,-0.01,25.0,,-0.19,,-208.31,15.89,,04-27,宁波东力,0.01,-200.0,,0.29,,318.2,-166.89,,08-26,宁波东力,0.01,-210.0,,0.47,,506.05,-306.3,,10-27,,,,,,,,,,
002384,东山精密,通信设备,江苏,89.6,5.52,8.47,1458066.63,912619.13,264983.16,164556.41,1.94,0.174,3.34,6.22,20100409,30662.46,0.36,98.8,161.5,13.12,2.85,21366,东山精密,0.02,0.0,,0.81,,1222.63,96.48,,04-23,,,,,,,,,,,东山精密,0.07,32.8,,2.59,,5628.3,40.84,,10-31,东山精密,0.04,-33.33,,1.39,,3171.38,-27.32,10派0.1,04-21,东山精密,0.02,0.0,,0.68,,1830.58,49.72,,04-29,东山精密,0.18,200.0,,5.47,,15123.06,182.58,,08-24,东山精密,0.17,161.6,,5.34,,14718.08,161.5,,10-27,,,,,,,,,,
002691,冀凯股份,专用机械,河北,421.45,1.99,2.0,93584.38,65588.61,19558.02,44227.85,2.21,0.045,4.27,5.97,20120731,18944.32,0.95,-15.24,-57.05,50.44,5.68,8107,冀凯股份,0.03,-40.0,,0.84,,693.09,-24.55,,04-29,冀凯股份,0.07,-22.22,,1.67,,1384.71,-19.76,,08-18,冀凯股份,0.11,-15.38,,2.53,,2112.43,-18.57,,10-30,冀凯股份,0.12,-36.84,,2.88,,2403.77,-35.89,10派0.08,02-23,冀凯股份,0.02,-33.33,,0.46,,394.68,-43.05,,04-26,冀凯股份,0.04,-42.86,,0.87,,736.12,-46.84,,08-12,冀凯股份,0.05,-54.55,,1.07,,907.24,-57.05,,10-22,,,,,,,,,,
300567,精测电子,电器仪表,湖北,107.33,0.2,0.8,52411.3,46219.73,2577.2,1836.0,0.23,0.626,4.95,18.08,20161122,19880.13,2.49,0.0,0.0,50.58,14.68,36332,精测电子,-0.16,,,,,-935.27,126.98,,04-30,精测电子,,,,,,4003.14,260.05,,08-31,,,,,,,,,,,精测电子,1.28,52.38,4.06,37.57,0.67,7675.04,52.83,,06-30,,,,,,,,,,,精测电子,0.49,,4.58,11.44,-0.18,2953.92,-26.21,,11-09,精测电子,0.83,,4.95,18.64,0.21,5004.53,261.49,,11-21,,,,,,,,,,
603298,杭叉集团,专用机械,浙江,44.16,0.87,6.19,341123.97,248062.91,0.0,0.0,0.0,0.505,3.9,7.63,20161227,0.0,0.0,0.0,0.0,0.0,7.98,77892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,杭叉集团,0.67,-10.67,,19.9,1.14,35742.48,-10.15,,12-05,,,,,,,,,,,杭叉集团,0.43,,3.75,11.51,0.5,22855.54,,,12-05,,,,,,,,,,,,,,,,,,,,
603416,信捷电气,电气设备,江苏,72.13,0.25,1.0,47691.9,37858.3,0.0,0.0,0.0,0.6409999999999999,5.08,12.15,20161221,0.0,0.0,12.66,15.55,0.0,26.15,27130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,信捷电气,1.08,8.0,4.37,27.53,1.01,8128.62,7.44,,11-29,,,,,,,,,,,信捷电气,0.56,,,12.17,0.52,4237.71,,,11-29,,,,,,,,,,,,,,,,,,,,
603577,汇金通,钢加工,山东,73.44,0.29,1.17,101383.6,73521.3,20522.25,24119.0,2.07,0.395,5.96,6.49,20161222,17820.59,1.53,0.0,0.0,28.09,10.96,27115,,,,,,,,,,,,,,,,,,,,,汇金通,0.37,,,,,3229.77,,,12-01,汇金通,0.65,27.09,,12.72,0.17,5677.83,37.52,,12-01,,,,,,,,,,,汇金通,0.28,,5.7,4.99,-0.25,2428.87,,,12-01,汇金通,0.53,42.75,,9.26,0.05,4610.36,42.75,,12-01,,,,,,,,,,
603160,汇顶科技,元器件,深圳,58.21,0.45,4.45,213549.59,184013.91,14960.98,3422.9,0.08,1.51,3.76,27.92,20161017,112007.38,2.52,0.0,0.0,47.58,28.39,43194,,,,,,,,,,,汇顶科技,0.36,,,15.53,0.39,14465.55,,,09-20,汇顶科技,0.56,,,23.64,,22451.36,,,10-28,汇顶科技,0.95,-1.36,2.93,35.52,0.57,37835.31,-1.36,,09-20,汇顶科技,0.18,,2.86,5.81,-0.14,7012.92,,,09-20,汇顶科技,0.76,110.2,3.44,24.18,-0.3,30405.64,110.19,,09-20,,,,,,,,,,,,,,,,,,,,
002810,山东赫达,化工原料,山东,91.72,0.24,0.96,102905.61,56236.91,34368.81,19075.25,2.0,0.5,6.64,7.16,20160826,30115.98,3.15,0.0,0.0,25.5,8.87,22206,,,,,,,,,,,山东赫达,0.32,,5.16,6.37,0.21,2309.04,,,12-21,山东赫达,0.45,,,,,3219.54,,,10-26,山东赫达,0.69,-10.39,5.52,13.31,0.92,4928.52,-10.37,,08-08,,,,,,,,,,,山东赫达,0.34,6.25,5.84,6.03,0.46,2422.8,4.93,10派1.5,08-08,,,,,,,,,,,,,,,,,,,,
002340,格林美,小金属,深圳,93.22,23.34,29.35,1814793.38,885738.69,370582.19,281948.84,0.96,0.068,2.31,3.64,20100122,93506.25,0.32,60.94,5.22,13.93,3.83,201648,格林美,0.05,0.0,,1.04,,4435.88,30.11,,04-24,格林美,0.11,-15.38,,3.07,,13200.42,31.81,,08-29,格林美,0.16,-15.79,,4.35,,18852.8,21.05,,10-27,格林美,0.13,-48.0,,3.42,,15421.06,-26.93,10派0.2转10,04-25,格林美,0.05,0.0,,1.0,,6602.8,48.85,,04-30,格林美,0.06,-45.45,,2.59,,17189.95,30.22,,08-22,格林美,0.07,-56.25,,2.98,,19836.53,5.22,,10-29,,,,,,,,,,
300096,易联众,软件服务,福建,0.0,3.73,4.3,103298.67,79988.56,9986.73,4021.25,0.09,-0.023,1.63,10.45,20100728,21074.48,0.49,17.74,-170.75,47.49,-3.44,26480,,,,,,,,,,,,,,,,,,,,,易联众,0.03,-36.2,1.63,2.0,-0.24,1369.77,-40.67,,10-27,易联众,0.05,-54.13,,3.37,,2342.8,-50.05,,04-15,易联众,-0.01,-393.94,,-0.59,,-419.07,-398.28,,04-26,易联众,0.0,-89.1,1.65,0.18,-0.2,126.77,-88.91,,08-22,,,,,,,,,,,,,,,,,,,,
300215,电科院,电气设备,江苏,174.0,5.24,7.58,392097.53,83230.06,165225.56,72307.56,0.95,0.065,2.47,6.12,20110511,33811.87,0.45,48.13,624.7,48.96,12.27,16847,,,,,,,,,,,电科院,-0.03,-157.36,1.77,-1.64,0.13,-2149.44,-157.12,,08-15,电科院,0.01,-88.0,1.81,0.52,0.22,683.33,-88.6,,10-27,,,,,,,,,,,电科院,0.0,-136.0,,0.2,,259.14,-128.74,,04-26,电科院,0.02,-166.67,1.84,1.11,0.2,1472.07,-168.49,,08-16,电科院,0.07,600.0,,3.54,,4952.04,624.7,,10-22,,,,,,,,,,
300433,蓝思科技,元器件,湖南,64.68,2.06,21.82,2238809.25,811055.5,1096996.88,320686.31,1.47,0.38,6.24,5.03,20150318,753157.13,3.45,-16.6,-26.65,25.7,7.46,45796,蓝思科技,0.67,36.73,13.84,5.33,0.8,40567.18,37.41,,04-25,蓝思科技,1.07,27.38,14.27,8.05,1.41,68491.78,33.85,,08-26,蓝思科技,1.66,27.69,14.81,12.11,2.74,108326.89,37.54,,10-24,蓝思科技,2.35,21.13,,16.6,,154275.42,31.09,,04-23,蓝思科技,0.25,-63.42,,1.57,,16503.24,-59.32,,04-29,蓝思科技,0.12,-88.86,5.98,2.13,0.26,24713.5,-63.92,,08-26,蓝思科技,0.38,-77.31,,6.45,,79458.58,-26.65,,10-29,,,,,,,,,,
600423,柳化股份,农药化肥,广西,0.0,3.99,3.99,421139.06,99262.18,293167.03,50930.59,1.28,-1.081,0.9,8.98,20030717,-64391.26,-1.61,-18.64,-54.23,-4.27,-26.5,30357,,,,,,,,,,,柳化股份,-0.24,380.0,,-7.75,,-9720.58,415.42,,08-29,柳化股份,-0.47,2250.0,,-15.57,,-18821.86,1924.51,,10-31,柳化股份,-1.22,-6200.0,,-46.25,,-48555.24,-5622.86,,04-30,柳化股份,-0.22,144.44,,-11.9,,-8840.23,153.01,,04-30,柳化股份,-0.6,150.0,,-35.88,,-23943.83,146.32,,08-10,,,,,,,,,,,,,,,,,,,,
300136,信维通信,通信设备,深圳,66.47,7.23,9.61,272031.41,166518.55,34193.93,13786.01,0.14,0.361,1.8,17.72,20101105,59049.7,0.61,66.45,146.91,34.03,23.02,19088,信维通信,0.1,26.52,2.57,3.81,0.06,2612.13,151.59,,04-25,信维通信,0.13,-32.47,1.34,10.03,0.11,7101.99,168.11,,07-22,信维通信,0.25,40.85,2.15,16.59,0.21,14029.64,186.88,,10-13,信维通信,0.39,69.13,,22.65,,22136.88,250.9,,04-09,信维通信,0.12,27.32,,5.12,,7305.74,179.69,,04-20,信维通信,0.17,31.52,1.59,11.18,0.11,16415.08,131.13,,08-10,,,,,,,,,,,,,,,,,,,,
002351,漫步者,电脑设备,深圳,92.55,2.8,5.88,188746.7,142253.13,21071.82,71787.02,1.22,0.107,2.92,4.52,20100205,36119.15,0.61,3.1,-18.88,33.14,13.22,42562,漫步者,0.09,12.5,,1.55,,2606.74,14.77,,04-22,,,,,,,,,,,漫步者,0.26,8.33,,4.62,,7765.65,8.75,,10-28,漫步者,0.34,9.68,,5.98,,10076.46,8.94,10派2转10,04-26,,,,,,,,,,,漫步者,0.08,-55.44,,2.72,,4714.93,-11.95,,08-23,漫步者,0.11,-58.81,,3.65,,6299.56,-18.88,,10-25,,,,,,,,,,
002632,道明光学,化工原料,浙江,140.55,5.53,5.92,160795.7,74910.4,53250.68,54766.23,0.93,0.08199999999999999,2.41,4.79,20111122,26390.1,0.45,21.49,8.26,33.68,9.34,39125,道明光学,0.04,0.0,,1.09,,1003.82,95.02,,04-28,道明光学,0.09,-10.0,,2.61,,2416.8,83.07,,08-08,道明光学,0.12,-25.0,,3.1,,3331.92,48.88,,10-20,道明光学,0.16,-20.0,,3.78,,4499.52,62.96,10派0.5转10,04-23,道明光学,0.04,0.0,,0.78,,1098.46,9.43,,04-28,道明光学,0.04,-57.78,,1.59,,2237.19,-7.43,,08-30,,,,,,,,,,,道明光学,0.08,-50.0,,3.46,,4871.04,8.26,10派0.3,02-28
603737,三棵树,染料涂料,福建,97.65,0.25,1.0,142248.55,75694.21,30474.64,32144.93,3.21,0.61,8.96,7.6,20160603,43658.98,4.37,0.0,0.0,45.51,4.28,23241,三棵树,-0.28,,,-4.69,,-2117.83,,,05-16,三棵树,0.43,,6.19,6.9,0.93,3198.36,,,11-27,三棵树,0.61,,,9.38,,4551.53,,,10-15,三棵树,1.54,12.41,7.31,23.2,2.86,11550.94,12.51,,05-16,三棵树,-0.18,-35.71,,-2.55,,-1378.15,-34.93,,05-16,三棵树,0.43,0.0,,5.49,,3410.71,6.64,10派4,08-27,三棵树,0.61,0.0,,7.23,,5230.21,14.91,,10-15,,,,,,,,,,
300588,熙菱信息,软件服务,新疆,173.69,0.25,1.0,56614.28,51147.35,620.26,2811.37,0.28,0.191,2.53,17.51,20170105,8074.63,0.81,0.0,0.0,20.97,5.47,45028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,熙菱信息,0.38,15.9,2.53,17.85,0.31,2842.07,15.83,,12-15,,,,,,,,,,,,,,,,,,,,,熙菱信息,0.26,,3.0,10.58,-0.13,1912.9,,,12-15,,,,,,,,,,
300153,科泰电源,电气设备,上海,295.66,3.2,3.2,159130.19,114472.7,19925.92,49463.78,1.55,0.045,2.93,6.09,20101229,10117.92,0.32,11.77,-21.55,21.69,2.59,33964,科泰电源,0.04,33.33,5.89,0.64,-0.08,602.45,45.99,,04-25,科泰电源,0.05,-37.5,2.9,1.62,-0.05,1526.12,19.26,,08-26,科泰电源,0.06,-53.85,2.91,1.96,-0.17,1849.04,-13.5,,10-23,科泰电源,0.13,-35.0,,4.36,,4121.49,31.56,10派1,04-22,科泰电源,0.02,-50.0,,0.81,,780.6,29.57,,04-27,科泰电源,0.04,-20.0,2.93,1.5,-0.06,1429.56,-6.33,,07-30,科泰电源,0.05,-16.67,,1.05,,1450.62,-21.55,,10-29,,,,,,,,,,
603039,泛微网络,软件服务,上海,116.3,0.17,0.67,66718.81,52756.69,10954.41,0.0,0.0,0.562,5.34,16.3,20170113,19836.93,2.98,0.0,0.0,1.87,12.78,15448,,,,,,,,,,,,,,,,,,,,,泛微网络,0.31,,,,,1570.56,,,12-29,泛微网络,1.01,17.44,4.59,24.64,2.03,5039.6,17.01,,12-29,,,,,,,,,,,泛微网络,0.43,,5.02,10.15,0.57,2135.93,,,12-29,泛微网络,0.75,141.94,,15.07,,3744.85,138.44,,12-29,,,,,,,,,,
002815,崇达技术,半导体,深圳,49.97,0.5,4.1,341480.5,174687.06,123270.11,71448.15,1.74,0.8,4.92,9.49,20161012,83975.46,2.05,0.0,0.0,37.49,17.52,87038,,,,,,,,,,,崇达技术,1.36,,,17.1,,15271.56,,,09-12,崇达技术,0.68,,,,,24445.98,,,10-25,崇达技术,0.84,10.53,2.88,32.12,1.26,30088.23,10.0,,09-12,崇达技术,0.24,,2.97,8.01,0.33,8510.58,,,09-12,崇达技术,0.51,-62.5,,16.78,,18349.39,20.15,,09-12,崇达技术,0.8,17.57,,25.23,,28741.47,17.57,,10-25,,,,,,,,,,
603389,亚振家居,家居用品,江苏,106.05,0.55,2.19,60124.23,39283.35,12430.91,4661.16,0.21,0.191,2.6,10.37,20161215,20086.35,0.92,0.0,0.0,58.99,11.17,51084,,,,,,,,,,,亚振家居,0.19,,2.19,8.46,0.06,3103.82,,,11-25,,,,,,,,,,,亚振家居,0.47,6.82,2.47,20.4,0.43,7720.44,6.13,,11-25,,,,,,,,,,,,,,,,,,,,,亚振家居,0.25,,2.6,10.06,0.29,4178.01,,,11-25,,,,,,,,,,
300416,苏试试验,电器仪表,江苏,82.84,0.64,1.26,76511.56,50292.7,20452.55,14014.37,1.12,0.43,3.87,9.2,20150122,20370.64,1.62,25.98,11.47,46.11,13.69,8039,苏试试验,0.03,-200.0,6.53,0.5,-0.32,179.8,-238.71,,04-22,苏试试验,0.28,-9.68,6.58,4.33,-0.05,1693.72,14.57,,08-07,苏试试验,0.42,-6.67,6.71,6.7,-0.57,2554.13,19.64,,10-24,苏试试验,0.79,-6.49,,11.71,,4841.93,21.68,10派2转10,03-29,苏试试验,-0.01,-133.33,,-0.14,,-36.3,-120.19,,04-25,苏试试验,0.16,-42.86,3.59,4.34,-0.26,1961.21,15.79,,08-16,,,,,,,,,,,苏试试验,0.43,-45.57,,11.63,,5397.38,11.47,10派1,02-24
300499,高澜股份,专用机械,广东,152.92,0.67,1.2,101317.65,76697.11,12882.19,21531.49,1.79,0.2,4.67,8.38,20160202,20656.67,1.72,44.77,22.13,38.47,7.03,13113,高澜股份,-0.09,,,-1.74,,-468.74,,,04-26,高澜股份,0.28,,5.74,5.12,-1.31,1430.75,,,01-20,高澜股份,0.38,5.56,,6.27,,1887.24,3.64,,01-20,高澜股份,1.02,7.37,,17.1,,5093.42,6.89,10派2,04-26,,,,,,,,,,,高澜股份,0.32,14.29,8.36,4.02,-1.17,1951.48,36.4,10转8,08-10,高澜股份,0.2,-47.37,,4.5,,2304.91,22.13,,10-27,,,,,,,,,,
000419,通程控股,百货,湖南,44.21,5.43,5.44,372243.69,181658.27,101372.52,41739.53,0.77,0.153,3.55,2.54,19960816,83780.11,1.54,-13.22,-12.77,20.19,3.05,34636,通程控股,0.07,4.75,,1.97,,3710.29,4.62,,04-25,,,,,,,,,,,通程控股,0.18,8.21,,4.99,,9525.24,8.22,,10-27,通程控股,0.19,-28.47,,5.57,,10241.07,-28.46,,04-15,通程控股,0.06,-9.37,,1.81,,3363.21,-9.35,,04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002522,浙江众成,塑料,浙江,163.77,6.17,8.83,197005.38,75766.21,66289.75,27619.49,0.31,0.084,1.61,11.44,20101210,20385.45,0.23,4.88,88.74,39.55,19.59,44514,,,,,,,,,,,,,,,,,,,,,浙江众成,0.04,-55.56,,2.96,,3941.33,-1.39,,10-31,浙江众成,0.08,-42.86,,4.97,,6777.37,12.56,10派0.4,02-02,,,,,,,,,,,浙江众成,0.06,100.0,,3.51,,4865.74,107.71,,08-23,,,,,,,,,,,,,,,,,,,,
603818,曲美家居,家居用品,北京,46.52,1.32,4.84,165145.67,102696.31,38207.93,32885.01,0.68,0.275,2.75,6.21,20150422,47602.15,0.98,26.78,59.64,39.61,11.83,24976,曲美家居,0.03,-50.0,3.32,1.03,,630.68,-38.22,,04-21,曲美家居,0.19,5.56,,4.75,,3812.72,14.86,10转10,08-20,曲美家居,0.18,-53.85,,8.96,,8346.15,17.18,,10-28,曲美家居,0.26,-52.73,,11.71,,11694.03,16.4,10派0.49,04-18,曲美家居,0.03,0.0,,1.28,,1569.86,148.91,,04-28,曲美家居,0.15,-21.05,,5.78,,7261.57,90.46,,08-09,,,,,,,,,,,,,,,,,,,,
300590,移为通信,通信设备,上海,79.76,0.2,0.8,19933.81,19129.63,189.71,169.74,0.02,0.721,2.74,27.95,20170111,8948.9,1.12,-14.37,-18.95,61.07,32.93,36564,移为通信,0.2,,2.19,9.46,0.49,1186.18,,,06-26,,,,,,,,,,,移为通信,1.19,,,52.2,,7117.21,,,12-27,移为通信,1.69,32.37,2.98,69.68,1.56,10152.17,32.37,,12-27,,,,,,,,,,,移为通信,0.65,,2.43,25.78,0.67,3875.07,,,12-27,移为通信,0.96,-18.94,,38.0,,5768.84,-18.95,,12-27,,,,,,,,,,
002032,苏 泊 尔,家用电器,浙江,24.82,4.19,6.32,681324.31,542747.0,86576.59,3807.56,0.06,1.18,6.65,5.85,20040817,336548.38,5.33,6.68,16.5,30.07,8.4,9471,苏泊尔,0.36,21.74,,5.91,,23062.23,21.71,,04-23,苏泊尔,0.62,19.35,,10.03,,39508.14,19.2,,08-28,苏泊尔,1.01,25.59,,15.97,,63700.83,25.33,,10-24,苏泊尔,1.42,30.15,,21.9,,88900.48,28.86,10派5.6,03-25,苏泊尔,0.44,20.33,,6.04,,27520.81,19.33,,04-23,苏泊尔,0.75,20.06,,10.37,,47053.62,19.1,,08-31,苏泊尔,1.18,17.3,,16.15,,74214.01,16.5,,10-21,,,,,,,,,,
002120,韵达股份,仓储物流,浙江,606.17,0.98,10.14,92500.3,38312.46,28512.98,0.0,0.0,0.061,3.03,16.16,20070306,30694.01,0.3,8.71,63.84,28.35,8.07,11094,韵达股份,0.06,50.0,,1.51,,829.98,29.27,,04-28,,,,,,,,,,,韵达股份,0.25,-45.65,,6.73,,3746.24,-45.35,,10-27,韵达股份,0.33,-41.07,,8.94,,4981.79,-41.1,10派0.6,03-29,韵达股份,0.07,16.67,,1.73,,986.15,18.82,,04-27,韵达股份,0.27,80.0,,7.95,,3986.44,72.35,,08-29,韵达股份,0.41,64.0,,12.69,,6137.87,63.84,,10-29,,,,,,,,,,
002372,伟星新材,其他建材,浙江,24.65,6.8,7.76,327987.41,212612.95,67948.96,86800.71,1.12,0.58,3.24,5.81,20100318,81178.92,1.05,17.19,34.71,47.59,20.7,18699,伟星新材,0.13,-13.33,,2.66,,5819.43,19.29,,04-28,伟星新材,0.33,-13.16,,8.59,,19043.25,15.98,,08-06,伟星新材,0.57,-10.94,,14.88,,32955.71,17.47,,10-22,伟星新材,0.84,-5.62,,21.46,,48441.0,24.93,10派6转3,04-09,,,,,,,,,,,伟星新材,0.31,-6.06,,9.78,,24652.07,29.45,,08-10,伟星新材,0.58,1.75,,17.69,,44395.97,34.71,,10-25,,,,,,,,,,
603165,荣晟环保,造纸,浙江,56.23,0.32,1.27,76767.7,0.0,0.0,0.0,0.0,0.568,3.69,11.53,20170117,0.0,0.0,24.63,37.35,0.0,11.21,30049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,荣晟环保,0.81,42.11,2.93,24.49,1.53,7719.44,42.08,,12-26,,,,,,,,,,,荣晟环保,0.55,,3.48,17.03,0.46,5190.44,,,12-26,,,,,,,,,,,,,,,,,,,,
002122,天马股份,机械基件,浙江,356.26,10.92,11.88,686515.06,383288.34,211357.7,102840.2,0.87,0.024,4.0,2.85,20070328,221692.27,1.87,-4.89,-28.95,20.17,1.77,76655,天马股份,0.02,88.89,,0.44,,2070.26,101.73,,04-23,天马股份,0.03,35.0,,0.69,,3253.64,59.92,,08-18,天马股份,0.03,68.5,,0.85,,4009.06,55.19,,10-27,天马股份,0.04,33.33,,1.0,,4721.3,39.71,10派0.5,04-12,天马股份,0.01,-41.18,,0.25,,1190.01,-42.52,,04-21,天马股份,0.02,-25.93,,0.51,,2439.95,-25.01,,08-16,天马股份,0.02,-28.78,,0.6,,2848.64,-28.95,,10-25,,,,,,,,,,
300376,易事特,电气设备,广东,62.05,1.72,5.76,916837.38,692551.44,163893.06,191004.48,3.32,0.9,6.36,7.99,20140127,104424.45,1.81,42.44,69.0,17.26,8.99,39876,易事特,0.14,-61.11,6.2,2.34,-0.02,2567.15,-17.76,,04-17,易事特,0.42,-51.53,4.62,9.29,-0.91,10561.03,38.64,,08-05,易事特,0.75,7.38,4.95,15.93,0.43,18763.13,51.42,,10-27,易事特,1.11,13.27,,23.11,,27908.3,60.82,10派2.6送10,02-19,易事特,0.07,-49.57,,2.62,,3535.19,37.71,,04-26,易事特,0.31,-26.49,2.84,11.18,0.62,15386.37,45.69,,08-18,,,,,,,,,,,,,,,,,,,,
